ANO;ID_ESPACIA;DEPTO;MUNICIPIO;Y_PROP;Y_PROP2;CUL_ILI;GRUPO_ARMA;ACCION_ARMADA;MINAS;INFRACCIONES_H;ACTO_TERRO
2013;5885;ANTIOQUIA;YALI;0,0048977593;0,0548977593;0;0;1;0;14;0
2010;5664;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;0,0048969178;0,0548969178;0;1;1;0;2;0
2004;52786;NARIÑO;TAMINANGO;0,0048967552;0,0548967552;0;1;1;0;25;0
2013;5001;ANTIOQUIA;MEDELLIN;0,0048967350;0,0548967350;0;1;1;1;315;74
2014;47551;MAGDALENA;PIVIJAY;0,0048953509;0,0548953509;0;0;0;0;0;0
2011;17662;CALDAS;SAMANA;0,0048952951;0,0548952951;1;1;1;0;5;0
2009;70124;SUCRE;CAIMITO;0,0048951049;0,0548951049;0;1;1;0;0;0
2012;50680;META;SAN CARLOS DE GUAROA;0,0048928239;0,0548928239;0;1;1;0;0;0
2006;63111;QUINDIO;BUENAVISTA;0,0048923679;0,0548923679;0;1;1;0;0;0
2009;25394;CUNDINAMARCA;LA PALMA;0,0048914107;0,0548914107;0;1;1;0;2;0
2013;76845;VALLE DEL CAUCA;ULLOA;0,0048913043;0,0548913043;0;0;1;0;0;0
2014;47245;MAGDALENA;EL BANCO;0,0048909905;0,0548909905;0;0;0;0;0;0
2005;13440;BOLIVAR;MARGARITA;0,0048904954;0,0548904954;0;1;1;0;0;0
2015;66594;RISARALDA;QUINCHIA;0,0048878751;0,0548878751;0;0;0;0;0;0
2014;41013;HUILA;AGRADO;0,0048861743;0,0548861743;0;0;0;0;0;0
2016;44090;LA GUAJIRA;DIBULLA;0,0048847549;0,0548847549;0;0;0;0;0;0
2015;5670;ANTIOQUIA;SAN ROQUE;0,0048841503;0,0548841503;0;0;0;0;11;0
2012;5756;ANTIOQUIA;SONSON;0,0048840719;0,0548840719;0;1;1;0;15;1
2014;20710;CESAR;SAN ALBERTO;0,0048812774;0,0548812774;1;0;0;0;0;0
2005;73200;TOLIMA;COELLO;0,0048796717;0,0548796717;0;1;1;0;0;0
2002;5190;ANTIOQUIA;CISNEROS;0,0048790405;0,0548790405;0;1;1;0;18;0
2012;5240;ANTIOQUIA;EBEJICO;0,0048737616;0,0548737616;0;1;1;0;0;0
2003;41872;HUILA;VILLAVIEJA;0,0048714479;0,0548714479;0;1;1;0;0;0
2012;47980;MAGDALENA;ZONA BANANERA;0,0048708960;0,0548708960;0;1;1;0;56;0
2014;5761;ANTIOQUIA;SOPETRAN;0,0048706867;0,0548706867;0;0;0;0;0;0
2016;73854;TOLIMA;VALLE DE SAN JUAN;0,0048680905;0,0548680905;0;0;0;0;0;0
2004;5376;ANTIOQUIA;LA CEJA;0,0048670335;0,0548670335;0;1;1;0;126;6
2005;25845;CUNDINAMARCA;UNE;0,0048664837;0,0548664837;0;1;1;0;0;0
2007;52399;NARIÑO;LA UNION;0,0048658266;0,0548658266;0;1;1;0;27;1
2009;27050;CHOCO;ATRATO;0,0048653139;0,0548653139;1;1;1;0;0;0
2004;86749;PUTUMAYO;SIBUNDOY;0,0048569477;0,0548569477;0;1;1;0;18;0
2015;25368;CUNDINAMARCA;JERUSALEN;0,0048525569;0,0548525569;0;0;0;0;0;0
2013;41524;HUILA;PALERMO;0,0048515982;0,0548515982;0;0;1;0;10;0
2013;68720;SANTANDER;SANTA HELENA DEL OPON;0,0048498845;0,0548498845;1;0;1;0;0;0
2010;25518;CUNDINAMARCA;PAIME;0,0048494645;0,0548494645;0;1;1;0;0;0
2005;86755;PUTUMAYO;SAN FRANCISCO;0,0048472385;0,0548472385;0;1;1;0;7;1
2011;15514;BOYACA;PAEZ;0,0048449612;0,0548449612;0;1;1;0;0;0
2002;23555;CORDOBA;PLANETA RICA;0,0048424136;0,0548424136;0;1;1;0;54;0
2006;73200;TOLIMA;COELLO;0,0048420821;0,0548420821;0;1;1;0;1;0
2014;5390;ANTIOQUIA;LA PINTADA;0,0048411498;0,0548411498;0;0;0;0;0;0
2005;68298;SANTANDER;GAMBITA;0,0048374613;0,0548374613;0;1;1;0;0;0
2002;68533;SANTANDER;PARAMO;0,0048364154;0,0548364154;0;1;1;0;0;0
2009;66088;RISARALDA;BELEN DE UMBRIA;0,0048338805;0,0548338805;0;1;1;0;30;0
2002;13838;BOLIVAR;TURBANA;0,0048331068;0,0548331068;0;1;1;0;85;0
2016;5837;ANTIOQUIA;TURBO;0,0048310656;0,0548310656;0;0;1;0;5;1
2008;68673;SANTANDER;SAN BENITO;0,0048309179;0,0548309179;0;1;1;0;0;0
2012;41132;HUILA;CAMPOALEGRE;0,0048286281;0,0548286281;0;1;1;2;17;34
2015;54385;NORTE DE SANTANDER;LA ESPERANZA;0,0048285048;0,0548285048;1;0;0;0;5;0
2009;68217;SANTANDER;COROMORO;0,0048283262;0,0548283262;0;1;1;0;5;0
2013;52224;NARIÑO;CUASPUD;0,0048263685;0,0548263685;0;0;1;0;0;12
2006;52560;NARIÑO;POTOSI;0,0048261069;0,0548261069;0;1;1;0;12;0
2002;68121;SANTANDER;CABRERA;0,0048257373;0,0548257373;0;1;1;0;0;0
2011;19698;CAUCA;SANTANDER DE QUILICHAO;0,0048252003;0,0548252003;0;1;1;0;79;11
2004;52207;NARIÑO;CONSACA;0,0048220658;0,0548220658;0;1;1;0;2;0
2004;73148;TOLIMA;CARMEN DE APICALA;0,0048198578;0,0548198578;0;1;1;0;0;0
2008;20310;CESAR;GONZALEZ;0,0048195604;0,0548195604;0;1;1;0;0;0
2004;8421;ATLANTICO;LURUACO;0,0048194845;0,0548194845;0;1;1;0;53;0
2005;19355;CAUCA;INZA;0,0048167772;0,0548167772;0;1;1;0;6;0
2014;73861;TOLIMA;VENADILLO;0,0048165608;0,0548165608;0;0;0;0;0;0
2004;17877;CALDAS;VITERBO;0,0048149263;0,0548149263;0;1;1;0;31;0
2012;50686;META;SAN JUANITO;0,0048123195;0,0548123195;0;1;1;0;0;0
2016;23686;CORDOBA;SAN PELAYO;0,0048107470;0,0548107470;0;0;0;0;0;0
2004;68298;SANTANDER;GAMBITA;0,0048104676;0,0548104676;0;1;1;0;0;2
2008;76622;VALLE DEL CAUCA;ROLDANILLO;0,0048089611;0,0548089611;0;1;1;0;52;1
2016;97161;VAUPES;CARURU;0,0048033624;0,0548033624;1;0;0;0;0;0
2013;52207;NARIÑO;CONSACA;0,0048006679;0,0548006679;0;0;1;0;6;2
2007;70708;SUCRE;SAN MARCOS;0,0048006478;0,0548006478;0;1;1;0;22;2
2010;5190;ANTIOQUIA;CISNEROS;0,0048000000;0,0548000000;0;1;1;0;13;2
2008;47703;MAGDALENA;SAN ZENON;0,0047996428;0,0547996428;0;1;1;0;0;0
2013;15572;BOYACA;PUERTO BOYACA;0,0047985880;0,0547985880;1;0;1;0;11;0
2014;73678;TOLIMA;SAN LUIS;0,0047979140;0,0547979140;0;0;0;0;0;0
2014;97001;VAUPES;MITU;0,0047976971;0,0547976971;1;0;0;1;7;0
2012;76364;VALLE DEL CAUCA;JAMUNDI;0,0047976786;0,0547976786;0;1;1;1;100;35
2014;27160;CHOCO;CERTEGUI;0,0047952048;0,0547952048;0;0;0;0;0;0
2007;52287;NARIÑO;FUNES;0,0047937246;0,0547937246;0;1;1;0;0;0
2016;52254;NARIÑO;EL PEÑOL;0,0047928262;0,0547928262;1;0;0;0;0;0
2002;15480;BOYACA;MUZO;0,0047923323;0,0547923323;1;1;1;0;15;0
2009;73671;TOLIMA;SALDAÑA;0,0047917932;0,0547917932;0;1;1;0;4;1
2007;54377;NORTE DE SANTANDER;LABATECA;0,0047912389;0,0547912389;0;1;1;0;0;0
2006;54377;NORTE DE SANTANDER;LABATECA;0,0047887806;0,0547887806;0;1;1;0;0;0
2013;25878;CUNDINAMARCA;VIOTA;0,0047886270;0,0547886270;0;0;1;0;0;0
2012;5425;ANTIOQUIA;MACEO;0,0047873838;0,0547873838;0;1;1;0;8;0
2011;41615;HUILA;RIVERA;0,0047868195;0,0547868195;0;1;1;0;24;0
2009;41244;HUILA;ELIAS;0,0047860360;0,0547860360;0;1;1;0;0;0
2009;85010;CASANARE;AGUAZUL;0,0047854324;0,0547854324;0;1;1;0;20;0
2003;17495;CALDAS;NORCASIA;0,0047833019;0,0547833019;1;1;1;0;13;0
2014;5756;ANTIOQUIA;SONSON;0,0047832168;0,0547832168;0;0;0;0;0;0
2011;41791;HUILA;TARQUI;0,0047815821;0,0547815821;0;1;1;0;6;0
2003;25815;CUNDINAMARCA;TOCAIMA;0,0047767883;0,0547767883;0;0;1;0;3;0
2014;20550;CESAR;PELAYA;0,0047763542;0,0547763542;0;0;0;0;0;0
2013;50110;META;BARRANCA DE UPIA;0,0047732697;0,0547732697;0;0;1;0;0;0
2008;44078;LA GUAJIRA;BARRANCAS;0,0047707944;0,0547707944;0;1;1;0;19;0
2013;20013;CESAR;AGUSTIN CODAZZI;0,0047705853;0,0547705853;0;0;1;0;18;10
2010;13248;BOLIVAR;EL GUAMO;0,0047692704;0,0547692704;0;1;1;0;0;0
2011;76377;VALLE DEL CAUCA;LA CUMBRE;0,0047640053;0,0547640053;0;1;1;0;0;0
2007;44430;LA GUAJIRA;MAICAO;0,0047606353;0,0547606353;0;1;1;0;187;3
2012;5664;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;0,0047598271;0,0547598271;0;1;1;0;0;2
2015;76622;VALLE DEL CAUCA;ROLDANILLO;0,0047588542;0,0547588542;0;0;0;0;3;0
2006;85015;CASANARE;CHAMEZA;0,0047493404;0,0547493404;0;1;1;0;4;0
2002;52573;NARIÑO;PUERRES;0,0047480306;0,0547480306;1;1;1;0;16;0
2013;54498;NORTE DE SANTANDER;OCAÑA;0,0047455104;0,0547455104;1;1;1;1;39;11
2004;44560;LA GUAJIRA;MANAURE;0,0047422198;0,0547422198;0;1;1;0;7;0
2010;27580;CHOCO;RIO IRO;0,0047414766;0,0547414766;0;1;1;0;0;0
2014;5101;ANTIOQUIA;CIUDAD BOLIVAR;0,0047409041;0,0547409041;0;0;0;0;0;0
2012;5690;ANTIOQUIA;SANTO DOMINGO;0,0047402175;0,0547402175;0;1;1;0;0;0
2016;5306;ANTIOQUIA;GIRALDO;0,0047393365;0,0547393365;0;0;0;0;0;0
2012;76622;VALLE DEL CAUCA;ROLDANILLO;0,0047386258;0,0547386258;0;1;1;0;26;1
2016;13655;BOLIVAR;SAN JACINTO DEL CAUCA;0,0047365736;0,0547365736;1;0;0;0;0;0
2008;15832;BOYACA;TUNUNGUA;0,0047365305;0,0547365305;0;1;1;0;0;0
2011;5113;ANTIOQUIA;BURITICA;0,0047351287;0,0547351287;0;1;1;0;0;0
2005;76736;VALLE DEL CAUCA;SEVILLA;0,0047350855;0,0547350855;0;1;1;0;79;1
2008;68092;SANTANDER;BETULIA;0,0047348485;0,0547348485;0;1;1;0;0;0
2003;15755;BOYACA;SOCOTA;0,0047332969;0,0547332969;0;1;1;0;21;0
2005;15106;BOYACA;BRICEÑO;0,0047307132;0,0547307132;0;1;1;0;0;0
2012;25580;CUNDINAMARCA;PULI;0,0047297297;0,0547297297;0;1;1;0;0;0
2008;19698;CAUCA;SANTANDER DE QUILICHAO;0,0047296814;0,0547296814;0;1;1;1;133;6
2004;76622;VALLE DEL CAUCA;ROLDANILLO;0,0047256272;0,0547256272;0;1;1;0;199;2
2012;50223;META;SAN LUIS DE CUBARRAL;0,0047227567;0,0547227567;0;1;1;0;7;0
2002;68684;SANTANDER;SAN JOSE DE MIRANDA;0,0047197640;0,0547197640;0;1;1;0;21;0
2008;15218;BOYACA;COVARACHIA;0,0047154983;0,0547154983;0;1;1;0;2;0
2008;41518;HUILA;PAICOL;0,0047125353;0,0547125353;0;1;1;0;7;0
2003;13468;BOLIVAR;MOMPOS;0,0047102241;0,0547102241;0;1;1;0;19;0
2014;5030;ANTIOQUIA;AMAGA;0,0047036368;0,0547036368;0;0;0;0;2;0
2004;73200;TOLIMA;COELLO;0,0047000895;0,0547000895;0;1;1;0;0;0
2003;15572;BOYACA;PUERTO BOYACA;0,0046997930;0,0546997930;1;1;1;0;234;0
2007;15660;BOYACA;SAN EDUARDO;0,0046997389;0,0546997389;0;1;1;0;0;0
2004;73585;TOLIMA;PURIFICACION;0,0046994180;0,0546994180;0;1;1;0;4;0
2002;5809;ANTIOQUIA;TITIRIBI;0,0046991757;0,0546991757;0;1;1;0;72;0
2007;76306;VALLE DEL CAUCA;GINEBRA;0,0046981922;0,0546981922;0;1;1;0;15;0
2014;13440;BOLIVAR;MARGARITA;0,0046977124;0,0546977124;0;0;0;0;0;0
2003;5091;ANTIOQUIA;BETANIA;0,0046970859;0,0546970859;0;1;1;0;13;1
2004;76109;VALLE DEL CAUCA;BUENAVENTURA;0,0046966586;0,0546966586;1;1;1;0;812;6
2016;41483;HUILA;NATAGA;0,0046955705;0,0546955705;0;0;0;0;0;0
2003;17524;CALDAS;PALESTINA;0,0046950920;0,0546950920;0;1;1;0;44;2
2010;20400;CESAR;LA JAGUA DE IBIRICO;0,0046925055;0,0546925055;0;1;1;0;10;0
2002;15660;BOYACA;SAN EDUARDO;0,0046899427;0,0546899427;0;1;1;0;0;0
2013;66088;RISARALDA;BELEN DE UMBRIA;0,0046892472;0,0546892472;0;0;1;0;0;1
2003;17616;CALDAS;RISARALDA;0,0046887929;0,0546887929;0;1;1;0;15;5
2003;23068;CORDOBA;AYAPEL;0,0046879578;0,0546879578;0;1;1;0;9;0
2007;25592;CUNDINAMARCA;QUEBRADANEGRA;0,0046868343;0,0546868343;0;1;1;0;0;0
2009;70221;SUCRE;COVEÑAS;0,0046840332;0,0546840332;0;1;1;0;16;0
2008;85225;CASANARE;NUNCHIA;0,0046832924;0,0546832924;0;1;1;0;4;0
2008;44430;LA GUAJIRA;MAICAO;0,0046831813;0,0546831813;0;1;1;1;164;5
2002;15106;BOYACA;BRICEÑO;0,0046829971;0,0546829971;0;1;1;0;3;0
2012;68101;SANTANDER;BOLIVAR;0,0046823786;0,0546823786;1;1;1;0;3;0
2013;54128;NORTE DE SANTANDER;CACHIRA;0,0046814760;0,0546814760;1;0;1;0;0;0
2016;13580;BOLIVAR;REGIDOR;0,0046807714;0,0546807714;0;0;0;0;0;0
2014;5051;ANTIOQUIA;ARBOLETES;0,0046787513;0,0546787513;0;0;0;0;0;0
2013;47030;MAGDALENA;ALGARROBO;0,0046777966;0,0546777966;0;0;1;0;20;0
2002;25279;CUNDINAMARCA;FOMEQUE;0,0046754893;0,0546754893;0;1;1;0;6;0
2005;25386;CUNDINAMARCA;LA MESA;0,0046751334;0,0546751334;0;1;1;0;12;0
2011;5206;ANTIOQUIA;CONCEPCION;0,0046741106;0,0546741106;0;1;1;0;0;1
2014;50110;META;BARRANCA DE UPIA;0,0046741106;0,0546741106;0;0;0;0;0;0
2005;70215;SUCRE;COROZAL;0,0046739488;0,0546739488;0;1;1;0;76;1
2010;25483;CUNDINAMARCA;NARIÑO;0,0046728972;0,0546728972;0;1;1;0;0;0
2011;52356;NARIÑO;IPIALES;0,0046701231;0,0546701231;1;1;1;18;81;50
2002;85136;CASANARE;LA SALINA;0,0046692607;0,0546692607;0;1;1;0;5;0
2007;15690;BOYACA;SANTA MARIA;0,0046677039;0,0546677039;0;1;1;0;0;0
2010;47660;MAGDALENA;SABANAS DE SAN ANGEL;0,0046620047;0,0546620047;0;1;1;0;0;0
2013;15533;BOYACA;PAYA;0,0046601942;0,0546601942;0;0;1;0;0;0
2013;52110;NARIÑO;BUESACO;0,0046595275;0,0546595275;0;0;1;0;16;0
2005;15244;BOYACA;EL COCUY;0,0046578287;0,0546578287;0;1;1;0;0;0
2004;23670;CORDOBA;SAN ANDRES SOTAVENTO;0,0046575031;0,0546575031;0;1;1;0;40;0
2010;5021;ANTIOQUIA;ALEJANDRIA;0,0046549836;0,0546549836;0;1;1;0;0;0
2010;54553;NORTE DE SANTANDER;PUERTO SANTANDER;0,0046541147;0,0546541147;0;1;1;0;9;1
2006;5576;ANTIOQUIA;PUEBLORRICO;0,0046540110;0,0546540110;0;1;1;0;4;0
2011;5658;ANTIOQUIA;SAN JOSE DE LA MONTAÑA;0,0046526055;0,0546526055;0;1;1;2;0;0
2002;25839;CUNDINAMARCA;UBALA;0,0046515424;0,0546515424;0;1;1;0;45;1
2008;50318;META;GUAMAL;0,0046511628;0,0546511628;0;1;1;0;11;0
2007;68867;SANTANDER;VETAS;0,0046511628;0,0546511628;0;1;1;0;0;0
2013;20011;CESAR;AGUACHICA;0,0046502935;0,0546502935;0;0;1;0;21;1
2016;19130;CAUCA;CAJIBIO;0,0046501797;0,0546501797;1;0;0;0;0;0
2006;68324;SANTANDER;GUAVATA;0,0046500814;0,0546500814;0;1;1;0;0;0
2009;15774;BOYACA;SUSACON;0,0046444122;0,0546444122;0;1;1;0;0;0
2013;41807;HUILA;TIMANA;0,0046431218;0,0546431218;0;0;1;0;0;0
2011;27205;CHOCO;CONDOTO;0,0046418625;0,0546418625;1;1;1;0;5;0
2003;73319;TOLIMA;GUAMO;0,0046410979;0,0546410979;0;1;1;0;63;0
2015;70713;SUCRE;SAN ONOFRE;0,0046401402;0,0546401402;0;0;0;0;0;0
2005;70400;SUCRE;LA UNION;0,0046394742;0,0546394742;0;1;1;0;0;0
2014;23419;CORDOBA;LOS CORDOBAS;0,0046388624;0,0546388624;0;0;0;0;0;0
2008;47707;MAGDALENA;SANTA ANA;0,0046387229;0,0546387229;0;1;1;0;2;0
2008;19548;CAUCA;PIENDAMO;0,0046384648;0,0546384648;0;1;1;0;12;5
2013;91430;AMAZONAS;LA VICTORIA;0,0046382189;0,0546382189;0;0;1;0;0;0
2008;73001;TOLIMA;IBAGUE;0,0046369591;0,0546369591;0;1;1;0;88;2
2007;13836;BOLIVAR;TURBACO;0,0046352807;0,0546352807;0;1;1;0;44;1
2005;68820;SANTANDER;TONA;0,0046337818;0,0546337818;0;1;1;0;0;0
2016;19622;CAUCA;ROSAS;0,0046317048;0,0546317048;0;0;0;0;0;0
2004;23079;CORDOBA;BUENAVISTA;0,0046308618;0,0546308618;0;1;1;0;26;0
2002;23570;CORDOBA;PUEBLO NUEVO;0,0046297861;0,0546297861;0;1;1;0;39;0
2005;23079;CORDOBA;BUENAVISTA;0,0046288991;0,0546288991;0;1;1;0;6;0
2016;19701;CAUCA;SANTA ROSA;0,0046283177;0,0546283177;0;0;0;0;2;0
2015;5483;ANTIOQUIA;NARIÑO;0,0046266844;0,0546266844;0;0;0;0;0;0
2004;13836;BOLIVAR;TURBACO;0,0046256004;0,0546256004;0;1;1;0;43;0
2012;25339;CUNDINAMARCA;GUTIERREZ;0,0046248715;0,0546248715;0;1;1;0;0;0
2003;15507;BOYACA;OTANCHE;0,0046247230;0,0546247230;1;1;1;0;12;0
2005;19698;CAUCA;SANTANDER DE QUILICHAO;0,0046212102;0,0546212102;0;1;1;1;190;4
2006;25513;CUNDINAMARCA;PACHO;0,0046202036;0,0546202036;0;1;1;0;0;0
2008;5679;ANTIOQUIA;SANTA BARBARA;0,0046182399;0,0546182399;0;1;1;0;9;0
2009;20443;CESAR;MANAURE;0,0046167317;0,0546167317;0;1;1;0;0;0
2005;41551;HUILA;PITALITO;0,0046164357;0,0546164357;0;1;1;0;238;6
2010;70418;SUCRE;LOS PALMITOS;0,0046147464;0,0546147464;0;1;1;0;0;0
2003;68207;SANTANDER;CONCEPCION;0,0046120903;0,0546120903;0;1;1;0;0;0
2008;68861;SANTANDER;VELEZ;0,0046099472;0,0546099472;0;1;1;0;12;0
2008;25839;CUNDINAMARCA;UBALA;0,0046074937;0,0546074937;0;1;1;6;3;0
2007;5885;ANTIOQUIA;YALI;0,0046059365;0,0546059365;0;1;1;0;20;0
2014;15317;BOYACA;GUACAMAYAS;0,0046056419;0,0546056419;0;0;0;0;0;0
2010;41551;HUILA;PITALITO;0,0046053036;0,0546053036;0;1;1;0;67;0
2014;15106;BOYACA;BRICEÑO;0,0046047583;0,0546047583;0;0;0;0;0;0
2012;85125;CASANARE;HATO COROZAL;0,0046042915;0,0546042915;0;1;1;0;26;0
2006;68684;SANTANDER;SAN JOSE DE MIRANDA;0,0046025105;0,0546025105;0;1;1;0;0;0
2006;25335;CUNDINAMARCA;GUAYABETAL;0,0045996237;0,0545996237;0;1;1;0;0;0
2005;76403;VALLE DEL CAUCA;LA VICTORIA;0,0045994905;0,0545994905;0;1;1;0;23;0
2009;17653;CALDAS;SALAMINA;0,0045979470;0,0545979470;0;1;1;0;0;0
2009;23417;CORDOBA;LORICA;0,0045967479;0,0545967479;0;1;1;0;90;2
2011;41016;HUILA;AIPE;0,0045932038;0,0545932038;0;1;1;1;31;0
2012;20310;CESAR;GONZALEZ;0,0045925732;0,0545925732;1;1;1;0;5;0
2016;50400;META;LEJANIAS;0,0045871560;0,0545871560;0;0;0;0;0;0
2008;50686;META;SAN JUANITO;0,0045848192;0,0545848192;0;1;1;0;0;0
2015;76845;VALLE DEL CAUCA;ULLOA;0,0045829514;0,0545829514;0;0;0;0;0;0
2002;15572;BOYACA;PUERTO BOYACA;0,0045827560;0,0545827560;1;1;1;0;230;0
2006;68673;SANTANDER;SAN BENITO;0,0045824847;0,0545824847;0;1;1;0;0;0
2015;5101;ANTIOQUIA;CIUDAD BOLIVAR;0,0045783488;0,0545783488;0;0;1;0;5;1
2011;15183;BOYACA;CHITA;0,0045780255;0,0545780255;0;1;1;0;0;0
2010;15368;BOYACA;JERICO;0,0045777066;0,0545777066;0;1;1;0;0;0
2010;19743;CAUCA;SILVIA;0,0045769500;0,0545769500;0;1;1;0;8;2
2012;52356;NARIÑO;IPIALES;0,0045763053;0,0545763053;1;1;1;4;35;128
2005;25572;CUNDINAMARCA;PUERTO SALGAR;0,0045750371;0,0545750371;0;1;1;0;26;1
2003;15223;BOYACA;CUBARA;0,0045717769;0,0545717769;1;1;1;0;12;1
2013;20045;CESAR;BECERRIL;0,0045692387;0,0545692387;0;0;1;0;6;0
2016;13744;BOLIVAR;SIMITI;0,0045684292;0,0545684292;1;0;0;0;0;0
2002;68245;SANTANDER;EL GUACAMAYO;0,0045681063;0,0545681063;0;1;1;0;11;0
2014;52687;NARIÑO;SAN LORENZO;0,0045680642;0,0545680642;0;0;0;0;0;0
2009;20295;CESAR;GAMARRA;0,0045668058;0,0545668058;0;1;1;0;0;0
2009;47161;MAGDALENA;CERRO SAN ANTONIO;0,0045667736;0,0545667736;0;1;1;0;0;1
2016;5665;ANTIOQUIA;SAN PEDRO DE URABA;0,0045657757;0,0545657757;0;0;0;0;0;0
2007;8549;ATLANTICO;PIOJO;0,0045643977;0,0545643977;0;1;1;0;2;0
2011;76736;VALLE DEL CAUCA;SEVILLA;0,0045634449;0,0545634449;0;1;1;0;26;0
2009;15377;BOYACA;LABRANZAGRANDE;0,0045618704;0,0545618704;0;1;1;1;0;0
2015;5093;ANTIOQUIA;BETULIA;0,0045604834;0,0545604834;0;0;0;0;0;0
2014;50313;META;GRANADA;0,0045600682;0,0545600682;0;0;1;0;0;5
2014;68298;SANTANDER;GAMBITA;0,0045598731;0,0545598731;0;0;0;0;0;0
2013;20178;CESAR;CHIRIGUANA;0,0045591952;0,0545591952;0;0;1;0;0;0
2004;52110;NARIÑO;BUESACO;0,0045589241;0,0545589241;0;1;1;0;17;4
2004;25649;CUNDINAMARCA;SAN BERNARDO;0,0045584046;0,0545584046;0;1;1;0;0;0
2007;5792;ANTIOQUIA;TARSO;0,0045561232;0,0545561232;0;1;1;0;1;0
2009;5190;ANTIOQUIA;CISNEROS;0,0045555673;0,0545555673;0;1;1;0;16;0
2011;5240;ANTIOQUIA;EBEJICO;0,0045545346;0,0545545346;0;1;1;0;16;0
2011;99624;VICHADA;SANTA ROSALIA;0,0045527584;0,0545527584;0;1;1;0;0;0
2012;5150;ANTIOQUIA;CAROLINA;0,0045527584;0,0545527584;0;1;1;0;14;1
2011;41551;HUILA;PITALITO;0,0045474864;0,0545474864;0;1;1;0;38;1
2009;68081;SANTANDER;BARRANCABERMEJA;0,0045470225;0,0545470225;0;1;1;1;101;4
2013;68190;SANTANDER;CIMITARRA;0,0045451334;0,0545451334;1;0;1;0;1;0
2005;76563;VALLE DEL CAUCA;PRADERA;0,0045449893;0,0545449893;0;1;1;2;46;1
2007;25436;CUNDINAMARCA;MANTA;0,0045434877;0,0545434877;0;1;1;0;0;0
2006;50226;META;CUMARAL;0,0045430091;0,0545430091;0;1;1;0;6;1
2008;13673;BOLIVAR;SANTA CATALINA;0,0045410315;0,0545410315;0;1;1;0;0;1
2003;94001;GUAINIA;INIRIDA;0,0045391864;0,0545391864;1;1;1;0;8;0
2016;15377;BOYACA;LABRANZAGRANDE;0,0045382794;0,0545382794;0;0;0;0;0;0
2013;5890;ANTIOQUIA;YOLOMBO;0,0045372051;0,0545372051;0;0;1;0;2;0
2015;19455;CAUCA;MIRANDA;0,0045319502;0,0545319502;1;0;1;2;0;3
2012;5670;ANTIOQUIA;SAN ROQUE;0,0045311955;0,0545311955;0;1;1;0;18;2
2015;50606;META;RESTREPO;0,0045287291;0,0545287291;0;0;0;0;0;0
2006;25339;CUNDINAMARCA;GUTIERREZ;0,0045236076;0,0545236076;0;1;1;0;0;0
2011;25335;CUNDINAMARCA;GUAYABETAL;0,0045230263;0,0545230263;0;1;1;0;0;0
2002;15332;BOYACA;GUICAN;0,0045210166;0,0545210166;0;1;1;0;16;0
2016;41006;HUILA;ACEVEDO;0,0045207150;0,0545207150;0;0;0;0;0;0
2015;70708;SUCRE;SAN MARCOS;0,0045206848;0,0545206848;0;0;0;0;16;0
2005;15114;BOYACA;BUSBANZA;0,0045197740;0,0545197740;0;1;1;0;0;0
2010;15183;BOYACA;CHITA;0,0045191080;0,0545191080;0;1;1;0;0;0
2012;68773;SANTANDER;SUCRE;0,0045149340;0,0545149340;1;1;1;0;1;2
2011;5649;ANTIOQUIA;SAN CARLOS;0,0045138236;0,0545138236;0;1;1;0;0;0
2016;19780;CAUCA;SUAREZ;0,0045137023;0,0545137023;1;0;0;0;0;0
2012;54128;NORTE DE SANTANDER;CACHIRA;0,0045136330;0,0545136330;1;1;1;0;0;0
2011;85125;CASANARE;HATO COROZAL;0,0045132743;0,0545132743;0;1;1;0;7;0
2013;25885;CUNDINAMARCA;YACOPI;0,0045125282;0,0545125282;0;0;1;0;7;0
2010;25438;CUNDINAMARCA;MEDINA;0,0045112782;0,0545112782;0;1;1;0;0;0
2009;23570;CORDOBA;PUEBLO NUEVO;0,0045101772;0,0545101772;0;1;1;0;30;1
2015;5125;ANTIOQUIA;CAICEDO;0,0045094455;0,0545094455;0;0;0;0;0;0
2008;5347;ANTIOQUIA;HELICONIA;0,0045080056;0,0545080056;0;1;1;0;13;0
2008;41001;HUILA;NEIVA;0,0045077894;0,0545077894;0;1;1;4;78;2
2007;50150;META;CASTILLA LA NUEVA;0,0045074904;0,0545074904;0;1;1;0;7;0
2007;27810;CHOCO;UNION PANAMERICANA;0,0045061070;0,0545061070;0;1;1;0;0;0
2004;86760;PUTUMAYO;SANTIAGO;0,0045045045;0,0545045045;0;1;1;0;14;0
2016;73152;TOLIMA;CASABIANCA;0,0045038283;0,0545038283;0;0;0;0;0;0
2003;15442;BOYACA;MARIPI;0,0045028143;0,0545028143;1;1;1;0;15;0
2002;41524;HUILA;PALERMO;0,0044981616;0,0544981616;0;1;1;0;23;0
2015;99524;VICHADA;LA PRIMAVERA;0,0044974580;0,0544974580;0;0;0;0;0;0
2004;66045;RISARALDA;APIA;0,0044972325;0,0544972325;0;1;1;0;60;2
2012;50313;META;GRANADA;0,0044954960;0,0544954960;0;1;1;1;50;9
2009;17513;CALDAS;PACORA;0,0044953596;0,0544953596;0;1;1;0;1;0
